drug_name,drugbank_id,ind_name,ind_id,NCT,status,phase,DetailedStatus
lenalidomide,DB00480,Multiple Myeloma,C0026764,NCT03000634,Withdrawn,Phase 2,Study was not and will not be initiated due to lack of funding.
lenalidomide,DB00480,Multiple Myeloma,C0026764,NCT03168100,Withdrawn,Phase 2,No study population. No subjects enrolled.
lenalidomide,DB00480,Multiple Myeloma,C0026764,NCT03283046,Withdrawn,Phase 1,Similar to another study.
lenalidomide,DB00480,Multiple Myeloma,C0026764,NCT03785184,Withdrawn,Phase 2,Strategic considerations
lenalidomide,DB00480,Multiple Myeloma,C0026764,NCT04223661,Withdrawn,Phase 2,lack of funding
lenalidomide,DB00480,Multiple Myeloma,C0026764,NCT04288765,Withdrawn,Phase 3,incomplete recruitment
lenalidomide,DB00480,Peripheral T-Cell Lymphoma,C0079774,NCT01036399,Terminated,Phase 2,The EC withdrawn the approval becuase of possible conflicts of interests between our Institute and Supporter (Celgene)
lenalidomide,DB00480,Peripheral T-Cell Lymphoma,C0079774,NCT01116154,Terminated,Phase 1,Sponsor withdrew support for the study
lenalidomide,DB00480,Peripheral T-Cell Lymphoma,C0079774,NCT01419795,Terminated,Phase 2,Low accrual
lenalidomide,DB00480,Recurrent Chronic Lymphoid Leukemia,C0854802,NCT02225275,Terminated,Phase 2,Due to slow accrual
lenalidomide,DB00480,Waldenstrom Macroglobulinemia,C0024419,NCT01419795,Terminated,Phase 2,Low accrual
lenalidomide,DB00480,Waldenstrom Macroglobulinemia,C0024419,NCT02281279,Withdrawn,Phase 1/Phase 2,NA
lenograstim,DB13144,Chemotherapy induced neutropenia,C1827687,NCT03559387,Terminated,Phase 2,Study redesign
lenograstim,DB13144,Lymphoma,C0024299,NCT01016795,Terminated,Phase 2,"Study closed Nov 2000 by Amgen, who stopped drug delivery"
lenograstim,DB13144,Malignant neoplasm of breast,C0006142,NCT02685111,Terminated,Phase 2,NA
lenograstim,DB13144,Non-Small Cell Lung Carcinoma,C0007131,NCT00862134,Terminated,Phase 2,Interim analysis indicated low probability of clinically significant result
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT00403182,Withdrawn,Phase 3,"study halted prematurely, prior to enrollment of first participant"
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT00461773,Terminated,Phase 2,Lack of recrual
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT00516542,Terminated,Phase 1,Study was terminated due to lack of accrual
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT00549822,Terminated,Phase 2,Slow Accrual
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT00573755,Terminated,Phase 2,lack of participant accrual
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT00684216,Terminated,Phase 2/Phase 3,acrual too slow
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT00880009,Terminated,Phase 2,See termination reason in detailed description.
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT00935558,Withdrawn,Phase 2,no patients enrolled
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT02619669,Withdrawn,Phase 1,"The study was withdrawn, because no participants were enrolled in two years."
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT02730091,Terminated,Phase 3,NA
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT03050398,Terminated,Phase 3,GCP issues.
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT03874325,Terminated,Phase 2,lost funding
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT04220476,Withdrawn,Phase 2,Initiating a new study with revised Statistics.
letrozole,DB01006,Malignant neoplasm of breast,C0006142,NCT04630210,Withdrawn,Early Phase 1,Insufficient resources
letrozole,DB01006,leiomyosarcoma,C0023269,NCT00414076,Terminated,Phase 2,Low accrual
leucovorin,DB00650,Adenocarcinoma of pancreas,C0281361,NCT01359007,Terminated,Phase 2,The principal investigator terminated the study due to inactivity and low enrollment
leucovorin,DB00650,Biliary Tract Cancer,C0750952,NCT00090025,Terminated,Phase 3,Futility reasons after Independent Data Monitoring Committee interim analysis
leucovorin,DB00650,Biliary Tract Cancer,C0750952,NCT03110510,Withdrawn,Phase 2,institution problem
leucovorin,DB00650,Diarrhea,C0011991,NCT00040391,Terminated,Phase 2,NA
leucovorin,DB00650,Merkel cell carcinoma,C0007129,NCT03167164,Withdrawn,Phase 1/Phase 2,Trial not initiated
leucovorin,DB00650,Neuroendocrine Tumors,C0206754,NCT00227617,Terminated,Phase 2/Phase 3,Low accrual
leucovorin,DB00650,Non-Small Cell Lung Carcinoma,C0007131,NCT03169738,Withdrawn,Phase 1/Phase 2,Trial not initiated
leuprorelin,DB00007,Multiple Myeloma,C0026764,NCT00275262,Terminated,Phase 2,NA
leuprorelin,DB00007,Multiple Myeloma,C0026764,NCT01343368,Terminated,Phase 2,NA
leuprorelin,DB00007,Obesity,C0028754,NCT01422096,Withdrawn,Early Phase 1,The study team decided not to pursue this study.
leuprorelin,DB00007,Uterine Fibroids,C0042133,NCT00683917,Terminated,Phase 2,Repros stopped the study for safety and FDA put the study on hold for safety.
levetiracetam,DB01202,Epilepsy,C0014544,NCT00376766,Terminated,Phase 3,recruitment recruitment recruitment recruitment difficulties
levetiracetam,DB01202,Epilepsy,C0014544,NCT00563459,Terminated,Phase 3,Carisbamate partial onset seizures studies lacked consistent efficacy data so trials in this indication were terminated.
levobupivacaine,DB01002,Pain,C0030193,NCT02728310,Terminated,Phase 3,Terminated
levodopa,DB00988,Hypotension,C0020649,NCT01482559,Terminated,Phase 3,Study ceased enrolling due to poor overall recruitment. Long-term follow up of enrolled participants ongoing.
levodopa,DB01235,Glioblastoma Multiforme,C1621958,NCT02176720,Terminated,Phase 1,PI left HMRI
levofloxacin,DB01137,Community acquired pneumonia,C0694549,NCT01081964,Terminated,Phase 2,Financial considerations
levofolinic acid,DB11596,Non-Small Cell Lung Carcinoma,C0007131,NCT01820091,Withdrawn,Phase 1,NA
levomenthol,DB00825,Acute onset pain,C0184567,NCT04484428,Terminated,Phase 2,Internal business decision
levomenthol,DB00825,Malignant neoplasm of breast,C0006142,NCT01855607,Terminated,Phase 2,Lack of feasibility
levonorgestrel,DB00367,Endometriosis,C0014175,NCT02599077,Suspended,Phase 2/Phase 3,NA
lidocaine,DB00281,Cerebrovascular accident,C0038454,NCT00907829,Withdrawn,Phase 2,Methods unexpectedly required additional refinement that precluded subject enrollment.
lidocaine,DB00281,Chronic pain,C0150055,NCT01155986,Terminated,Phase 2,Trial was stopped due to difficult enrolment
lidocaine,DB00281,Chronic pain,C0150055,NCT02219321,Terminated,Phase 3,Lack of Funding
lidocaine,DB00281,Obesity,C0028754,NCT02607488,Suspended,Phase 1/Phase 2,No fund no enough recruiting centers
lidocaine,DB00281,Overactive Bladder,C0878773,NCT00427648,Terminated,Phase 3,"funding ran out, poor accrual."
lidocaine,DB00281,Pain,C0030193,NCT00924963,Withdrawn,Early Phase 1,Study ended due to lack of funding.
lidocaine,DB00281,Pain,C0030193,NCT01155986,Terminated,Phase 2,Trial was stopped due to difficult enrolment
lidocaine,DB00281,Pain,C0030193,NCT03117166,Terminated,Phase 1/Phase 2,multidisciplinary participation could not be overcome.
lidocaine,DB00281,Pain,C0030193,NCT03508804,Withdrawn,Phase 3,Lack of funding.
lidocaine,DB00281,"Pain, Postoperative",C0030201,NCT01155986,Terminated,Phase 2,Trial was stopped due to difficult enrolment
lidocaine,DB00281,Periodontitis,C0031099,NCT01878864,Terminated,Phase 2,Too slow patient inclusion and superior effect of the injection
lidocaine,DB00281,Pneumonia,C0032285,NCT03829618,Terminated,Phase 3,COVID lack of cases/recruitment
linagliptin,DB08882,Diabetes Mellitus,C0011849,NCT04371978,Terminated,Phase 3,End of COVID-19 outbreak in Israel
linagliptin,DB08882,Schizophrenia,C0036341,NCT01943019,Terminated,Phase 1,Inability to obtain patients
linezolid,DB00601,Osteomyelitis,C0029443,NCT02168816,Terminated,Phase 2,"The study was stopped for feasibility (i.e., low recruitment)"
liraglutide,DB06655,Diabetes Mellitus,C0011849,NCT02231658,Terminated,Phase 1,Too challenging to recruit appropriate participants at an acceptable speed.
liraglutide,DB06655,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,NCT01516476,Terminated,Phase 2,NA
liraglutide,DB06655,Short Bowel Syndrome,C0036992,NCT03371862,Withdrawn,Phase 2,No participants recruited. Not able to recruit due to COVID 19.
lisdexamfetamine,DB01255,Bulimia Nervosa,C2267227,NCT03397446,Terminated,Phase 2,"Loss of resources due to COVID-19 resulted in insufficient funds to complete the trial as planned. However, sufficient data was collected to fulfill the aims of the trial. Discontinuation is not related to the drug, its use, or adverse events."
lisdexamfetamine,DB01255,Schizophrenia,C0036341,NCT01738698,Terminated,Phase 3,Study was discontinued due to non-safety related business prioritization decisions. No subjects were randomized.
lisdexamfetamine,DB01255,Schizophrenia,C0036341,NCT01760889,Terminated,Phase 3,Study was discontinued due to non-safety related business prioritization decisions. No subjects were randomized
lisdexamfetamine,DB01255,Schizophrenia,C0036341,NCT01760993,Terminated,Phase 3,Study was discontinued due to non-safety related business prioritization decisions. No subjects were randomized.
lithium carbonate,DB14509,Depressive disorder,C0011581,NCT01928446,Terminated,Phase 2/Phase 3,terminated early due to non-safety related DMC recommendations
lomustine,DB01206,Glioblastoma Multiforme,C1621958,NCT03149575,Terminated,Phase 3,Change in clinical development plan
loperamide,DB00836,Diarrhea,C0011991,NCT00444093,Terminated,Phase 3,bad recruitment
loperamide,DB00836,Short Bowel Syndrome,C0036992,NCT02266849,Terminated,Phase 3,Insuficcient recruiting
loperamide,DB00836,Ulcerative Colitis,C0009324,NCT02266849,Terminated,Phase 3,Insuficcient recruiting
lopinavir,DB01601,COVID19 (disease),C5203670,NCT04409483,Withdrawn,Phase 3,Epidemic dynamics
lorazepam,DB00186,Acute onset pain,C0184567,NCT03756038,Terminated,Phase 2,It was not feasible to enroll Emergency Department patients into this protocol
lorazepam,DB00186,Epidermolysis Bullosa,C0014527,NCT00881556,Terminated,Early Phase 1,NA
lorazepam,DB00186,Epilepsy,C0014544,NCT02134366,Terminated,Phase 3,Recruitment Issues - Lack of target population
lorazepam,DB00186,Nausea,C0027497,NCT00429702,Terminated,Phase 2,Closed due to poor accrual and lack of feasibility to finish study per DSMB
lorazepam,DB00186,Schizophrenia,C0036341,NCT00364429,Terminated,Phase 1,terminated
lorazepam,DB00186,Status Epilepticus,C0038220,NCT00343096,Terminated,Phase 3,The buccal arm of the study was 30% less effective in stopping seizures within 10 minutes compared with the IV dose. This met a stopping rule for the study
lorazepam,DB00186,Vomiting,C0042963,NCT00429702,Terminated,Phase 2,Closed due to poor accrual and lack of feasibility to finish study per DSMB
losartan,DB00678,Cystic Fibrosis,C0010674,NCT03206788,Terminated,Phase 2,due to slow enrollment and approval of the Trikafta for CF patients
losartan,DB00678,Idiopathic Pulmonary Fibrosis,C1800706,NCT00981747,Terminated,Phase 2/Phase 3,Funding was withdrawn.
loteprednol etabonate,DB14596,Keratitis,C0022568,NCT01721694,Withdrawn,Phase 3,withdrawn by industry
lovastatin,DB00227,Hypercholesterolemia,C0020443,NCT00532311,Terminated,Phase 3,Overall profile of the compound does not offer significant clinical advantage to patients over currently available lipid lowering agents
lovastatin,DB00227,Malignant neoplasm of breast,C0006142,NCT00584012,Terminated,Phase 1,Funding issues
lovastatin,DB00227,Malignant neoplasm of breast,C0006142,NCT00902668,Terminated,Phase 2,Slow accrual
lovastatin,DB00227,Rheumatoid Arthritis,C0003873,NCT00302952,Terminated,Phase 2,Slow enrollment &Study Drug Expiration (Target: 40 randomized participants /arm)
lovastatin,DB00227,melanoma,C0025202,NCT00963664,Withdrawn,Phase 2,Modifications will be necessary before full IRB approval will be secured.
lubiprostone,DB01046,Irritable Bowel Syndrome,C0022104,NCT02544152,Terminated,Phase 2,NA
lucanthone,DB04967,Glioblastoma Multiforme,C1621958,NCT01587144,Terminated,Phase 2,Sponsor's decision
lucanthone,DB04967,Non-Small Cell Lung Carcinoma,C0007131,NCT02014545,Withdrawn,Phase 2,Pending resolution of study drug issues
lumefantrine,DB06708,Malaria,C0024530,NCT01445938,Terminated,Phase 2,Data Monitoring Committee recommendation
lumefantrine,DB06708,Malaria,C0024530,NCT03199755,Withdrawn,Phase 2,"Withdrawn in 2018 because clinicians did not follow protocols, issues with communication and also with tablet processing, nearby Ebola outbreak in 2018 (in the N Kivu area) confounded efforts."
lumefantrine,DB06708,Malaria,C0024530,NCT04020653,Withdrawn,Phase 2,"Considering the Thai FDA requirement, changes of Malaria cases in Thailand and EC recommendation, the decision to withdrawal the study was made."
lumefantrine,DB06708,"Malaria, Vivax",C0024537,NCT02696928,Withdrawn,Phase 2,Lack of ethical approval in Ethiopia
lurasidone,DB08815,Major Depressive Disorder,C1269683,NCT01423240,Withdrawn,Phase 3,NA
magnesium sulfate,DB00653,Asthma,C0004096,NCT00522444,Withdrawn,Phase 3,lack of funding
magnesium sulfate,DB00653,Asthma,C0004096,NCT01522040,Withdrawn,Phase 2/Phase 3,NA
magnesium sulfate,DB00653,Pain,C0030193,NCT00998738,Terminated,Phase 3,lack of accrual
mannitol,DB00742,Cerebral Edema,C0006114,NCT01605357,Withdrawn,Phase 1/Phase 2,Never started.
mannitol,DB00742,Cerebral Edema,C0006114,NCT01954290,Withdrawn,Phase 2,Investigator is leaving the institution.
maraviroc,DB04835,COVID19 (disease),C5203670,NCT04441385,Terminated,Phase 2,lack of viability
maraviroc,DB04835,COVID19 (disease),C5203670,NCT04475991,Terminated,Phase 2,No more patients complying the selection criteria were available for recruitment
mechlorethamine,DB00888,Mycosis Fungoides,C0026948,NCT03288818,Withdrawn,Phase 2,Funding discontinued
mechlorethamine,DB00888,Primary Myelofibrosis,C0001815,NCT02528877,Withdrawn,Phase 1,The study design was revised so a new protocol will be opened.
medroxyprogesterone,DB00603,"Lupus Erythematosus, Systemic",C0024141,NCT00000419,Terminated,Phase 3,NA
medroxyprogesterone,DB00603,Menorrhagia,C0025323,NCT02449161,Terminated,Phase 3,Missing fund to continue
mefloquine,DB00358,Malaria,C0024530,NCT01082718,Withdrawn,Phase 2/Phase 3,Logistical difficulties
meglumine antimonate,DB13732,"Leishmaniasis, Cutaneous",C0023283,NCT00317629,Terminated,Phase 3,An interim analysis showed that nitric oxide patches are not enough effective
melatonin,DB01065,Acute myocardial infarction,C0155626,NCT00640094,Terminated,Phase 2,NA
melatonin,DB01065,Atrial Fibrillation,C0004238,NCT02099331,Withdrawn,Phase 2,Lack of faculty staffing
melatonin,DB01065,COVID19 (disease),C5203670,NCT04474483,Terminated,Phase 2,difficult recruitment and complete first visit in person during thne hight of tne pandemic and later not enough subjects
melatonin,DB01065,COVID19 (disease),C5203670,NCT04784754,Withdrawn,Phase 2,lack of subject enrollment
melatonin,DB01065,"Dermatitis, Atopic",C0011615,NCT03688464,Withdrawn,Early Phase 1,Study never started
melatonin,DB01065,Gastroesophageal reflux disease,C0017168,NCT00915616,Withdrawn,Phase 3,NA
melatonin,DB01065,Heart failure,C0018801,NCT00869869,Withdrawn,Phase 2,No subjects were enrolled in this study. Funding ran out.
melatonin,DB01065,Initial insomnia,C0393760,NCT02333149,Withdrawn,Phase 3,Issues surrounding the current COVID-19 pandemic.
melatonin,DB01065,Irritable Bowel Syndrome,C0022104,NCT01269671,Withdrawn,Phase 1,PI has left institution
melatonin,DB01065,Malignant neoplasm of breast,C0006142,NCT00506064,Terminated,Phase 1,Terminated due to low accrual.
melatonin,DB01065,Malignant neoplasm of breast,C0006142,NCT01355523,Terminated,Phase 2/Phase 3,Inclusion rate not as expected. Not financially possible to involve other centres.
melatonin,DB01065,Migraine Disorders,C0149931,NCT03150797,Terminated,Phase 2,Insufficient Fund
melatonin,DB01065,Obesity,C0028754,NCT02631148,Terminated,Phase 2,"International shortage of the chemical para-aminohippuric acid (PAH) due to manufacturing changes, led to inability to perform key measurements to meet trial objectives"
melatonin,DB01065,Ulcerative Colitis,C0009324,NCT00790478,Terminated,Phase 2,NA
meloxicam,DB00814,Degenerative polyarthritis,C0029408,NCT02405793,Withdrawn,Phase 2,Internal business decision not to move forward with study
melphalan,DB01042,Acute lymphoblastic leukemia - category,C1531702,NCT00961142,Terminated,Phase 2,slow recruitment
melphalan,DB01042,Acute lymphoblastic leukemia - category,C1531702,NCT04282174,Withdrawn,Phase 2,Study was split into two new studies before the first participant was enrolled.
melphalan,DB01042,Multiple Myeloma,C0026764,NCT00075608,Terminated,Phase 2,poor accrual
melphalan,DB01042,Multiple Myeloma,C0026764,NCT00516191,Withdrawn,Phase 1/Phase 2,low accrual
melphalan,DB01042,Multiple Myeloma,C0026764,NCT00573391,Terminated,Phase 3,low accrual
melphalan,DB01042,Multiple Myeloma,C0026764,NCT00577668,Withdrawn,Phase 2,Poor accrual
melphalan,DB01042,Multiple Myeloma,C0026764,NCT00681044,Terminated,Phase 2,Poor accrual
melphalan,DB01042,Multiple Myeloma,C0026764,NCT00793650,Terminated,Phase 1/Phase 2,NA
melphalan,DB01042,Multiple Myeloma,C0026764,NCT00843310,Terminated,Phase 2,Due to slow accrual
melphalan,DB01042,Multiple Myeloma,C0026764,NCT00968396,Withdrawn,Phase 2,NA
melphalan,DB01042,Multiple Myeloma,C0026764,NCT00985907,Terminated,Phase 1/Phase 2,Low Accrual
melphalan,DB01042,Multiple Myeloma,C0026764,NCT01617213,Terminated,Phase 2,Study is no longer needed as recent data have answered the primary hypotheses for this study.
melphalan,DB01042,Multiple Myeloma,C0026764,NCT01658904,Terminated,Phase 1/Phase 2,study closed prematurely because investigator left National Institutes of Health
melphalan,DB01042,Multiple Myeloma,C0026764,NCT02043860,Terminated,Phase 1,low accrual
melphalan,DB01042,Multiple Myeloma,C0026764,NCT02112045,Terminated,Phase 2,Terminated due to results of interim analysis
melphalan,DB01042,Multiple Myeloma,C0026764,NCT02447055,Withdrawn,Early Phase 1,NA
melphalan,DB01042,Multiple Myeloma,C0026764,NCT03003728,Withdrawn,Phase 2,Withdrawal of study support
melphalan,DB01042,Multiple Myeloma,C0026764,NCT03481556,Terminated,Phase 1/Phase 2,The sponsor decided to terminate the study following an FDA request of a partial clinical hold.
melphalan,DB01042,Neuroblastoma,C0027819,NCT00801931,Terminated,Phase 1/Phase 2,Poor accrual
melphalan,DB01042,Retinoblastoma,C0035335,NCT01293539,Terminated,Phase 2,IAC is now recognized as part of standard of care treatment options in the US.
melphalan,DB01042,Retinoblastoma,C0035335,NCT01393769,Terminated,Phase 2,Only 5 subjects could be enrolled. Sample of 25 pat. not be achieved (rare disease).
memantine,DB01043,Alzheimer's Disease,C0002395,NCT00857233,Terminated,Phase 3,Please see explanation in the Detailed Description field.
memantine,DB01043,Alzheimer's Disease,C0002395,NCT00857649,Terminated,Phase 3,NA
memantine,DB01043,Alzheimer's Disease,C0002395,NCT03316898,Withdrawn,Phase 1,Business decision to stop the study.
memantine,DB01043,Chronic schizophrenia,C0221765,NCT00148616,Terminated,Phase 3,NA
memantine,DB01043,Multiple Sclerosis,C0026769,NCT00638833,Terminated,Phase 2,Unexpected side-effects: reversible and mild to moderate neurological impairment
mepacrine,DB01103,Renal Cell Carcinoma,C0007134,NCT00574483,Withdrawn,Phase 2,reevaluation of compound development
mercaptopurine,DB01033,Crohn Disease,C0010346,NCT01094613,Terminated,Phase 1/Phase 2,Sponsor withdrew support of study due to reorganization and project prioritization
meropenem,DB00760,Abdominal Abscess,C0243001,NCT01110382,Terminated,Phase 3,Trial terminated early per business decision
meropenem,DB00760,Appendicitis,C0003615,NCT01110382,Terminated,Phase 3,Trial terminated early per business decision
meropenem,DB00760,Peritonitis,C0031154,NCT01110382,Terminated,Phase 3,Trial terminated early per business decision
mesalazine,DB00244,Crohn Disease,C0010346,NCT00245505,Terminated,Phase 3,Study terminated due to lack of eligible patients
mesalazine,DB00244,Ulcerative Colitis,C0009324,NCT00254618,Terminated,Phase 1,Slow enrollment.
mesalazine,DB00244,Ulcerative Colitis,C0009324,NCT01004185,Terminated,Phase 3,Pediatric enrollment very slow.
mesalazine,DB00563,Rheumatoid Arthritis,C0003873,NCT00521924,Terminated,Phase 3,Slow Enrollment
metformin,DB00331,Diabetes Mellitus,C0011849,NCT00762957,Terminated,Phase 3,Hepatic Safety Signal Identified.
metformin,DB00331,Diabetes Mellitus,C0011849,NCT02484209,Withdrawn,Phase 3,Inclusion criteria too strict making it difficult to recruit in primary care
metformin,DB00331,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,NCT01051011,Terminated,Phase 3,high discontinuation rates mainly due to GI tolerability and implementation of risk mitigation plan to address hypersensitivity reactions
metformin,DB00331,Generalized Anxiety Disorder,C0270549,NCT00809536,Terminated,Phase 1,Please Detailed Description for termination reason.
metformin,DB00331,Malignant neoplasm of breast,C0006142,NCT01302002,Withdrawn,Early Phase 1,NA
metformin,DB00331,Malignant neoplasm of breast,C0006142,NCT02360059,Terminated,Phase 2,Low Accrual
metformin,DB00331,Malignant neoplasm of breast,C0006142,NCT02472353,Terminated,Phase 2,did not meet target accrual
metformin,DB00331,Non-Small Cell Lung Carcinoma,C0007131,NCT01997775,Terminated,Phase 2,Difficult enrollment
metformin,DB00331,Obesity,C0028754,NCT01351753,Terminated,Phase 2,Lack of funding
metformin,DB00331,Obesity,C0028754,NCT03349775,Terminated,Early Phase 1,"After discussion with the Data Safety Monitoring Board and NIH, the randomized clinical trial involving metformin vs. placebo is terminated due to slow enrollment in the setting of the COVID-19 pandemic."
metformin,DB00331,Obesity,C0028754,NCT04839237,Withdrawn,Phase 2,The sponsor decides withdrawn this study.
metformin,DB00331,Pulmonary arterial hypertension,C2973725,NCT01352026,Withdrawn,Phase 2,Several therapeutic have been developed making more difficult the eligibility of patients - Recruitment of new centers wasn't possible due to competing trials
metformin,DB00331,Renal Cell Carcinoma,C0007134,NCT02495103,Terminated,Phase 1/Phase 2,Vandetanib is no longer available as Sanofi has decided not to provide additional drug. All subjects are off-study.
metformin,DB00331,Squamous cell carcinoma,C0007137,NCT01333852,Terminated,Phase 2,Low accrual
methadone,DB00333,Nausea and vomiting,C0027498,NCT00930332,Terminated,Phase 1,Poor accrual
methadone,DB00333,Pain,C0030193,NCT00351637,Terminated,Phase 2,Study suspended due to low accrual
methadone,DB00333,Pain,C0030193,NCT00558870,Terminated,Phase 2,Low Accrual.
methadone,DB00333,Pain,C0030193,NCT00573937,Terminated,Phase 2,Slow accrual.
methadone,DB00333,Pain,C0030193,NCT00930332,Terminated,Phase 1,Poor accrual
methadone,DB00333,"Pain, Postoperative",C0030201,NCT03908944,Withdrawn,Phase 2,PI- Dr. Jellish passed away. The study was terminated with the IRB
methotrexate,DB00563,Acute lymphoblastic leukemia - category,C1531702,NCT01483690,Terminated,Phase 1/Phase 2,Toxicity
methotrexate,DB00563,Acute lymphoblastic leukemia - category,C1531702,NCT04095858,Terminated,Phase 3,Business Reasons
methotrexate,DB00563,Acute lymphocytic leukemia,C0023449,NCT01749111,Terminated,Phase 3,Lack of accrual
methotrexate,DB00563,Aplastic Anemia,C0002874,NCT00578903,Terminated,Phase 2,NA
methotrexate,DB00563,Dermatomyositis,C0011633,NCT00035958,Terminated,Phase 2/Phase 3,Incorporating the recommendations of the NIH-formed DSMB in the study procedures would make the project budget over the limit for this funding mechanism.
methotrexate,DB00563,Juvenile arthritis,C3495559,NCT03781375,Terminated,Phase 3,NA
methotrexate,DB00563,"Leukemia, Myelomonocytic, Chronic",C0023480,NCT03602898,Withdrawn,Phase 2,Insufficient funding
methotrexate,DB00563,"Lupus Erythematosus, Systemic",C0024141,NCT00539838,Terminated,Phase 3,The study was terminated prematurely when the decision was made that ocrelizumab was not likely to benefit this patient population.
methotrexate,DB00563,Malignant neoplasm of breast,C0006142,NCT00002696,Suspended,Phase 3,NA
methotrexate,DB00563,Malignant neoplasm of breast,C0006142,NCT00296010,Terminated,Phase 3,Accrual rate was too low
methotrexate,DB00563,Malignant neoplasm of breast,C0006142,NCT00397501,Withdrawn,Phase 1/Phase 2,"after original approval, IRB closed enrollment; major revisions required to re-open."
methotrexate,DB00563,Malignant neoplasm of breast,C0006142,NCT00616122,Terminated,Phase 1/Phase 2,Risk to benefit ratio not acceptable
methotrexate,DB00563,Malignant neoplasm of breast,C0006142,NCT00925652,Terminated,Phase 2,The study was terminated early due to slow accrual.
methotrexate,DB00563,Malignant tumor of small intestine,C0153425,NCT00621036,Withdrawn,Phase 2,MyVax did not meet its primary endpoints
methotrexate,DB00563,Myelofibrosis,C0026987,NCT03602898,Withdrawn,Phase 2,Insufficient funding
methotrexate,DB00563,"Myeloid Leukemia, Chronic",C0023473,NCT01749111,Terminated,Phase 3,Lack of accrual
methotrexate,DB00563,Refractory acute myeloid leukemia,C4528668,NCT03602898,Withdrawn,Phase 2,Insufficient funding
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT00298272,Terminated,Phase 2,Sponsor decided to end long term extension phase for business reasons unrelated to safety.
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT00406419,Terminated,Phase 3,"Based on analysis of results and consideration of available treatments, the overall benefit to risk profile of ocrelizumab was not favorable in RA."
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT00422942,Terminated,Phase 2,Study was terminated after enrollment of 3 participants due to recruitment difficulties.
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT00673920,Terminated,Phase 3,"Based on analysis of results and consideration of available treatments, the overall benefit to risk profile of ocrelizumab was not favorable in RA."
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT00808210,Terminated,Phase 2,"Based on analysis of results and consideration of available treatments, the overall benefit to risk profile of ocrelizumab was not favorable in RA."
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT00920608,Withdrawn,Phase 1,NA
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT01198002,Terminated,Phase 3,"Terminated not based on safety concerns, but due to insufficient efficacy."
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT01679951,Terminated,Phase 2,The decision was made to prematurely discontinue this trial due to lack of efficacy.
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT01862224,Terminated,Phase 2,"The study was stopped due to lack of efficacy in a study conducted in a similar population,38518168ARA2002-NCT01679951."
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT02862574,Terminated,Phase 2,Study was terminated by sponsor and decision was not due to any safety signals.
methotrexate,DB00563,Rheumatoid Arthritis,C0003873,NCT03001219,Terminated,Phase 2,The trial was prematurely terminated due to a lack of efficacy of the investigational drug.
methotrexate,DB00563,Urticaria,C0042109,NCT00189878,Terminated,Phase 2,unable to recruit
methylergometrine,DB00353,Postpartum Hemorrhage,C0032797,NCT03303235,Withdrawn,Early Phase 1,Collaborators left the institution.
methylphenidate,DB00422,Attention deficit hyperactivity disorder,C1263846,NCT02502799,Terminated,Phase 3,NA
methylphenidate,DB00422,Malignant neoplasm of breast,C0006142,NCT00516269,Terminated,Phase 3,Slow Accrual
methylprednisolone,DB00959,Acute Lung Injury,C0242488,NCT01757899,Withdrawn,Phase 2,Technical problems
methylprednisolone,DB00959,COVID19 (disease),C5203670,NCT04377503,Terminated,Phase 2,The number of critically ill patients wirh COVID-19 decrease abruptly
methylprednisolone,DB00959,Chronic graft-versus-host disease,C0867389,NCT01028313,Withdrawn,Phase 2,A decision was made to not move forward with the study. No participants were enrolled or treated.
methylprednisolone,DB00959,Crohn Disease,C0010346,NCT00796250,Terminated,Phase 3,"Due to poor patient recruitment, a decision was made to terminate this trial."
methylprednisolone,DB00959,Endocrine exophthalmos,C0155264,NCT02422368,Withdrawn,Phase 2/Phase 3,Do not access to the drug
methylprednisolone,DB00959,Fever,C0015967,NCT02212210,Terminated,Early Phase 1,PI permanently closed accrual for the study based on FDA warning issued in April 2014. Study is closed
